#      Train        Test
    0.964714     0.892405 
    0.956951      0.93038 
    0.952011     0.917722 
    0.956246     0.911392 
    0.963303     0.911392 
    0.954128     0.879747 
     0.96542     0.886076 
    0.969654     0.898734 
     0.96542     0.911392 
     0.95554     0.911392 
    0.952717     0.911392 
    0.961891      0.93038 
    0.968948     0.924051 
    0.957657     0.892405 
    0.954834     0.924051 
    0.962597     0.905063 
    0.961186     0.867089 
     0.96048     0.943038 
    0.966126     0.917722 
    0.962597     0.879747 
    0.961186     0.898734 
     0.95554     0.917722 
    0.967537     0.905063 
    0.954128     0.905063 
    0.957657      0.93038 
    0.961186     0.911392 
    0.961891     0.924051 
    0.966831     0.917722 
    0.961186     0.924051 
    0.963303     0.898734 
    0.963303     0.905063 
    0.969654     0.924051 
    0.963303     0.917722 
    0.954834     0.911392 
    0.959774     0.898734 
    0.963303     0.911392 
     0.96048     0.905063 
    0.962597     0.949367 
    0.961186     0.886076 
     0.96048     0.892405 
    0.961186     0.917722 
     0.96542     0.879747 
    0.963303     0.911392 
    0.959068     0.911392 
    0.958363      0.93038 
    0.957657     0.924051 
    0.967537     0.898734 
    0.958363     0.898734 
     0.95554     0.943038 
    0.966126     0.911392 
    0.954128      0.93038 
    0.964714     0.911392 
    0.962597     0.911392 
    0.951306     0.949367 
     0.96048     0.911392 
    0.968948     0.924051 
    0.959774     0.924051 
    0.961891     0.936709 
    0.964714     0.943038 
     0.96048     0.924051 
    0.963303      0.93038 
    0.959068     0.924051 
    0.961186      0.93038 
    0.968243      0.93038 
     0.95554     0.892405 
    0.968243     0.949367 
    0.964714     0.924051 
    0.962597     0.905063 
    0.971066     0.917722 
    0.959774     0.924051 
    0.962597     0.886076 
    0.959774     0.879747 
    0.957657     0.911392 
     0.96048     0.924051 
    0.971066     0.905063 
    0.947777     0.924051 
     0.96542     0.924051 
    0.959068     0.911392 
    0.964008     0.886076 
    0.967537     0.911392 
      0.9753     0.905063 
    0.964714     0.886076 
    0.963303     0.917722 
    0.959068     0.924051 
    0.966126     0.936709 
     0.96542     0.917722 
    0.958363     0.905063 
    0.968243     0.879747 
     0.96542     0.892405 
    0.964008     0.892405 
    0.963303     0.924051 
    0.956951     0.898734 
    0.964714     0.911392 
    0.968243     0.924051 
    0.971771     0.936709 
    0.964008     0.905063 
     0.96048     0.917722 
     0.96542     0.905063 
     0.96048     0.905063 
    0.971066     0.898734 
    0.967537     0.917722 
    0.964008     0.924051 
    0.959774     0.898734 
     0.96542     0.898734 
    0.961891     0.898734 
    0.966126     0.905063 
    0.967537     0.917722 
    0.966831     0.917722 
    0.966126     0.886076 
    0.962597     0.924051 
    0.968243     0.924051 
    0.968243     0.879747 
     0.97036     0.898734 
    0.962597     0.886076 
     0.97036     0.873418 
     0.96048     0.917722 
    0.963303     0.917722 
    0.964008     0.917722 
    0.966126     0.879747 
    0.966126     0.924051 
    0.968948     0.924051 
    0.966126     0.917722 
    0.962597     0.943038 
     0.96542     0.905063 
    0.964714     0.911392 
    0.961891     0.917722 
    0.961186     0.879747 
    0.968243     0.911392 
    0.958363     0.924051 
    0.968243     0.905063 
    0.967537      0.93038 
    0.957657     0.898734 
    0.963303     0.911392 
    0.971771     0.924051 
    0.966126     0.879747 
    0.961186     0.924051 
    0.964008     0.905063 
