#      Train        Test
     1.28863      2.57037 
     1.26813      2.28831 
     1.34813         2.24 
     1.29617      2.52666 
      1.3603      2.42899 
     1.36342      2.45096 
     1.27857      2.10341 
     1.33865      2.42496 
     1.27412      2.08359 
     1.27253      2.53385 
     1.26227      2.32312 
     1.34258      2.61053 
     1.32301      2.17997 
     1.15882      2.22624 
       1.237      2.12252 
     1.33906      2.45776 
     1.32369      2.14439 
      1.2123      2.14458 
     1.28961       2.2515 
     1.30648      2.27813 
     1.30239      2.09745 
     1.31367      2.34526 
     1.15055      2.52089 
     1.23168      2.05945 
     1.29879      2.25745 
      1.2613      2.26209 
     1.21036      2.82429 
     1.20983      2.29979 
     1.20366      2.19654 
     1.18942      3.06405 
     1.25991      2.19815 
     1.27009      2.18701 
     1.30246      2.41489 
      1.3371      2.05016 
     1.27831      2.27224 
     1.28484      2.39576 
     1.29381      2.16128 
     1.25489      2.44156 
     1.27987      2.33086 
     1.22882       2.1125 
     1.22265      2.20291 
     1.17649      2.09741 
     1.24714       2.2517 
      1.3087       1.9933 
     1.18206      2.16028 
      1.2099      2.49961 
     1.23618      2.51682 
     1.29482      2.16734 
     1.12177      1.98219 
     1.21613      2.04605 
     1.20505       2.4567 
     1.19751      1.84563 
     1.22423      2.29848 
     1.20709      2.12931 
      1.2549      2.04621 
     1.26641      2.31016 
     1.20632      2.01191 
     1.17784      2.07591 
     1.11078      2.02651 
     1.26729      2.58967 
     1.21126      2.28283 
      1.2302      2.11924 
     1.23095      2.42122 
     1.14061      2.55944 
     1.28144      2.44769 
     1.11757      2.22195 
      1.2313      2.45876 
     1.33457      2.08616 
     1.24277      2.03604 
     1.21076      2.34525 
     1.31453      2.43645 
     1.23558      2.15244 
      1.0807      2.23245 
     1.14069      2.28376 
     1.28453      2.05669 
     1.24522      2.32796 
     1.21385      1.86646 
     1.17257      2.03219 
     1.20249      2.27785 
     1.28477       1.8342 
     1.20774      2.19766 
     1.17197      2.60117 
     1.16797      1.80297 
     1.14001      2.28785 
     1.19553      2.43878 
     1.24138      2.45706 
     1.24403      2.35311 
     1.14777      2.07737 
     1.24796      2.48462 
     1.25929      2.07581 
     1.19659      2.13011 
     1.19278      1.90282 
      1.1266      2.16737 
     1.14745      2.22305 
     1.14246      2.40786 
     1.17389      2.37134 
     1.08122      2.28319 
     1.18707      2.14339 
     1.20896       2.0858 
     1.19155      2.19768 
     1.19557      2.38624 
     1.18098      2.24577 
     1.14826      1.81612 
     1.21331      2.33869 
     1.21912      2.41485 
     1.17576      2.06236 
     1.17385      2.29863 
      1.1623       2.2914 
      1.1989      2.17665 
     1.21911      2.12857 
     1.17734      2.08923 
     1.12057      2.41275 
     1.16131      2.27446 
     1.23736      2.01741 
     1.14363      2.22862 
     1.23281      1.80905 
     1.18978      2.20665 
     1.20027      2.01501 
     1.24685      1.82179 
     1.18142      2.15521 
     1.09444      2.02834 
     1.16642      2.09497 
     1.18229      1.97535 
     1.18107      2.05655 
     1.13737      2.09177 
      1.1638      2.18997 
     1.21847      2.15004 
     1.17716      2.18926 
     1.11921      2.08653 
     1.20892      2.25475 
     1.15459      2.01241 
      1.1619      2.04929 
     1.14666      2.45734 
     1.09037      2.29205 
     1.18834      2.20964 
     1.13588      2.75906 
     1.20285      2.48739 
     1.22565      2.27658 
     1.17038      2.19231 
      1.0809      2.45359 
     1.26052      2.09272 
     1.17961      2.08862 
     1.19973      2.32365 
     1.13149      2.42547 
     1.13523         2.31 
     1.08522       2.4479 
     1.13456      2.34481 
     1.16342      2.09815 
     1.15433      2.23159 
     1.08184      2.06691 
     1.08851       1.9189 
     1.12213      2.21827 
     1.08579       2.5265 
     1.14079       2.3357 
      1.1186      2.19761 
     1.09765      2.37852 
     1.20114      2.06763 
     1.15587      2.32919 
     1.14591      2.10611 
     1.12081      1.95334 
      1.0944      2.09855 
      1.1665      2.19185 
     1.08985      2.52718 
     1.12722      2.11105 
     1.09357      2.43161 
     1.10172      2.20646 
     1.12339      2.42054 
