#      Train        Test
    0.980946     0.917722 
    0.969654     0.936709 
    0.973183      0.93038 
     0.97036      0.93038 
    0.967537     0.924051 
    0.976006     0.917722 
    0.971771      0.93038 
     0.97036     0.943038 
    0.978123     0.917722 
    0.968948     0.917722 
    0.981651      0.93038 
    0.978829      0.93038 
      0.9753     0.936709 
    0.973888     0.892405 
    0.976006     0.924051 
    0.974594     0.924051 
    0.980946     0.936709 
    0.973183     0.892405 
    0.979534      0.93038 
    0.976006     0.924051 
    0.976006      0.93038 
    0.973888     0.924051 
    0.978123      0.93038 
    0.973183     0.943038 
    0.972477     0.911392 
    0.974594     0.924051 
      0.9753     0.924051 
    0.977417     0.911392 
    0.976006     0.955696 
    0.968948     0.936709 
     0.97036     0.905063 
      0.9753     0.936709 
    0.968948     0.924051 
    0.976711     0.898734 
    0.977417     0.936709 
      0.9753     0.898734 
    0.979534     0.917722 
    0.966126     0.943038 
    0.977417     0.924051 
    0.977417      0.93038 
    0.973888     0.936709 
      0.9753     0.924051 
    0.971771     0.917722 
    0.977417      0.93038 
    0.979534     0.898734 
     0.98024     0.917722 
    0.982357     0.911392 
     0.97036     0.911392 
    0.973888     0.943038 
     0.97036     0.917722 
      0.9753     0.886076 
    0.974594     0.905063 
    0.978829     0.924051 
    0.972477     0.949367 
    0.978123     0.924051 
    0.976711     0.917722 
    0.972477      0.93038 
    0.979534     0.943038 
    0.973888     0.917722 
    0.971066     0.924051 
    0.972477     0.936709 
    0.976006     0.924051 
    0.977417     0.949367 
      0.9753     0.936709 
     0.97036     0.962025 
    0.969654      0.93038 
    0.973888     0.936709 
    0.972477     0.924051 
    0.976711     0.917722 
    0.971066      0.93038 
    0.983063     0.955696 
    0.976711     0.943038 
    0.976006     0.936709 
    0.978123     0.943038 
     0.98024     0.892405 
    0.976711     0.898734 
    0.978829     0.917722 
    0.978829     0.917722 
    0.983769     0.955696 
     0.98024      0.93038 
    0.973888      0.93038 
    0.978123     0.949367 
    0.973183     0.924051 
    0.977417      0.93038 
    0.973183     0.962025 
    0.977417     0.955696 
