#      Train        Test
     5.50818      5.74122 
      5.4916      5.47589 
     5.37683      5.74166 
     5.48514      5.64911 
     5.34463      5.54887 
     5.50013      5.64473 
     5.45005      5.56115 
     5.42008       5.5617 
     5.34159      5.82575 
     5.39332      5.49918 
     5.40828      5.59875 
     5.48572      6.18636 
     5.42359      5.52309 
     5.47002      5.58445 
     5.51645      5.56792 
     5.44628      5.84294 
      5.4925       5.7521 
     5.45313      5.55891 
     5.46384      5.92849 
     5.34447       5.7557 
     5.31173      5.58401 
     5.40359      5.49405 
     5.39124      5.50142 
     5.36984       6.2072 
     5.39234      5.48062 
     5.31698      5.83041 
     5.42931      5.47161 
     5.46309      5.58952 
     5.40187      5.54447 
     5.35253      5.58297 
     5.33903      5.60975 
     5.33632      5.55421 
     5.29698      5.69943 
     5.41649      5.59052 
     5.37234      5.46777 
     5.32387      5.58378 
     5.34129      5.72989 
     5.36386      5.54978 
     5.36483      5.58656 
      5.4701      5.43152 
     5.42717      5.56573 
     5.38347      5.69228 
     5.44994       5.6267 
      5.3479      5.46145 
     5.23277       5.6528 
     5.27953      5.57933 
      5.3316      5.77757 
     5.32948      5.58229 
     5.26828      5.56974 
     5.39155       5.5984 
      5.4241      5.47295 
     5.38689      5.63114 
     5.40511      5.44802 
     5.35777      5.56949 
      5.4163      5.55092 
     5.36889      5.51362 
     5.35992      5.92249 
     5.44213      6.01228 
     5.43271      5.54784 
     5.28983      5.49826 
     5.24761      5.44473 
        5.29      5.59883 
     5.21765      5.45751 
     5.25257      5.68085 
     5.25181      5.43002 
     5.26797      5.74174 
     5.37345      5.74595 
     5.33945      5.71427 
     5.29685      5.55452 
     5.25699      5.47041 
     5.33504      5.55254 
     5.35865      6.12453 
     5.45347      5.54267 
     5.52091      5.51434 
     5.33372      5.65352 
     5.39722      5.60993 
     5.31441      5.95508 
     5.43082      5.56034 
     5.35966      5.50149 
     5.24535        5.598 
     5.34827      5.74828 
     5.33176       5.5761 
     5.35161      5.51608 
     5.39198      5.62878 
     5.31341      6.00044 
     5.30363      5.59578 
     5.22775      5.52796 
     5.28843      5.50272 
     5.36621      5.45235 
     5.27276      5.47539 
     5.25367      5.51506 
       5.206      5.50413 
     5.37293       5.4072 
     5.36497      5.48447 
     5.29828      5.52431 
     5.26437      5.52601 
     5.21096      5.49822 
     5.37359      5.68145 
     5.27447      5.53177 
     5.34939       5.8046 
     5.37385      5.58213 
     5.34126       5.6887 
      5.3902      5.58268 
     5.26985       5.7849 
     5.32292       5.5839 
     5.34764      5.51379 
     5.17151      5.47804 
     5.18473      5.50353 
     5.36163      5.51682 
     5.32711      5.56804 
     5.24403      5.67314 
     5.29905      5.69618 
     5.27878      5.64982 
     5.25868      5.39132 
     5.26986      5.54718 
     5.21214       5.5072 
     5.45832      5.51942 
     5.21322      5.57703 
     5.27903      5.59203 
     5.19861      5.51074 
     5.30326      5.56217 
     5.34337      5.58483 
     5.38295      5.56224 
     5.37205      5.53782 
     5.34071      5.70418 
     5.34926      5.55536 
     5.50598      5.58655 
     5.33268      5.70507 
     5.35475      5.52961 
     5.36978      5.56743 
     5.37224      5.56831 
     5.49007      5.75039 
     5.27241      5.73085 
     5.31496      5.54369 
      5.3149      5.60565 
     5.40464      5.47578 
     5.25492      6.06803 
     5.38561      5.54475 
     5.33612      5.43742 
     5.27723      5.91948 
     5.16483      5.93459 
     5.35541        5.546 
     5.25936      5.64688 
     5.28983      5.55867 
     5.24827      5.48659 
     5.18216      5.66955 
     5.27533      5.36615 
     5.37854      5.86902 
      5.2632      5.50243 
     5.27679      5.49852 
     5.34441      5.52568 
     5.17377      5.50893 
     5.35618      5.45445 
     5.24843      5.46267 
     5.32814      5.58492 
     5.25385      5.59975 
     5.28572      5.52764 
     5.25965      5.63574 
     5.27199      5.56974 
     5.35017      5.50851 
     5.27194      5.64453 
     5.22131      5.71205 
     5.22489       5.4579 
     5.30903      5.53234 
     5.17453      5.40013 
     5.38366      5.45557 
     5.20906      5.52402 
     5.36313      5.79891 
     5.33169        5.477 
     5.19527      5.45299 
     5.20906      5.71136 
     5.25895       5.5036 
     5.31976      5.64319 
     5.12193      5.60317 
     5.31751       5.6585 
     5.08726       5.5773 
     5.18965      5.51337 
     5.14341       5.4763 
     5.27478      5.75385 
     5.08313      5.56331 
     5.25013      5.54588 
     5.15095      5.59887 
     5.15787      5.54792 
     5.18317      5.41799 
     5.24491      5.48522 
     5.33611      6.06451 
     5.22924      5.47483 
     5.18637      5.64685 
     5.18605      5.63052 
     5.16877      5.46937 
     5.28748      5.46952 
     5.28161      5.60141 
     5.17131      5.49187 
     5.17004      5.60588 
     5.21099      5.71255 
     5.20373      5.64125 
     5.33243      5.54347 
     5.30287      5.40771 
     5.16436      5.62391 
     5.16925      5.54563 
     5.14229      5.63623 
     5.21895      5.45773 
     5.14098      5.42784 
     5.15429      5.48334 
     5.12978      5.48535 
     5.26176      5.55799 
     5.19794      5.49132 
     5.24566      5.47729 
     5.13004       5.5171 
     5.22287      5.50797 
     5.27617      5.60961 
     5.14633      5.51399 
     5.16304      5.69044 
     5.11752      5.57007 
     5.20166      5.50983 
      5.1526      5.40537 
     5.19786      5.43241 
     5.06892      5.42093 
     5.14773      5.51294 
     5.18753      5.55059 
     5.05065      5.58268 
     5.11084      5.42572 
     5.32294      5.56092 
      5.1882      5.42363 
     5.17386      5.48358 
     5.07399      5.68448 
     5.04256      5.49845 
     5.24564       5.6176 
      5.1586      5.42028 
     5.08932      5.53035 
     5.06127      5.67415 
     5.09447      5.49132 
     5.28193      5.56291 
     5.15772      5.31986 
     5.11958      5.59548 
     5.16805       5.4702 
     5.10186      5.48307 
     5.14223      5.51546 
     5.18949       5.5893 
     5.22805      5.48755 
     5.15851      5.53216 
     5.12228      5.45922 
     5.08094      5.46294 
     5.04175      5.52011 
      5.1468      5.52975 
     5.20673      5.36206 
     5.16822      5.61414 
      5.1475      5.56347 
     5.15938      5.39402 
     5.15805      5.67927 
     5.09916      5.64338 
     5.06843      5.42812 
     5.20294      5.53164 
     5.09382      5.61931 
     5.12155      5.40512 
     5.15129      5.49183 
     5.19434      5.36052 
     5.13068      5.46431 
     5.20164      5.71761 
     5.11126      5.80923 
     5.11555      5.70041 
     5.19208       5.5884 
      5.1748      5.45704 
     5.14676        5.416 
     5.20327      5.45397 
     5.10167      5.44093 
     5.10787      5.53297 
     5.12849      5.37318 
     5.07495      5.41034 
      5.0951       5.7343 
     5.04078      5.37402 
     5.17795      5.49043 
     5.18745      5.67198 
     5.09428      5.38681 
     5.14148      5.36451 
     5.16672      5.44697 
     5.07636      5.42475 
     5.06462       5.6609 
     5.05141      5.48661 
     5.13229      5.64721 
     5.10669      5.44982 
     5.13823      5.52193 
     5.04743      5.41104 
     5.11616      5.45873 
     5.10271      5.44393 
     5.09027       5.4347 
     5.03547      5.73235 
     5.22374       5.6861 
     5.13523      5.41632 
      5.1471      5.69267 
     5.06442      5.46876 
     5.20608      5.29781 
     5.05851      5.46363 
     5.10848      5.71385 
     5.09811      5.55313 
     5.19068      5.35456 
     5.13901       5.6005 
     5.10973      5.59669 
     5.13433       5.8359 
     5.14269      5.51933 
     5.03191      5.44661 
     5.11523      5.61207 
     5.19787      5.58938 
     5.14872      5.50706 
     5.14865      5.44931 
     5.18593      5.46102 
     5.09308      5.41201 
      5.0453      5.65365 
      5.1335      5.46408 
     5.14684      5.39789 
     5.10521      5.49706 
      5.1689       5.4238 
     5.08239      5.62914 
     4.98286      5.76246 
     5.12075      5.47851 
     5.03787      5.69162 
     5.14076      5.59981 
     4.98131      5.49771 
     5.07195      5.45846 
     5.03626      5.44098 
     5.05297      5.69158 
     5.03634      5.46657 
     5.18333      5.33202 
     5.02791       5.6463 
     5.10951      5.44099 
     5.02213      5.73258 
     5.17057      5.50856 
     5.02534       5.5972 
     5.11765       5.3926 
     5.21207      5.53081 
      5.1379      5.43282 
      4.8321      5.50085 
     5.03441      5.49866 
     5.11979      5.57765 
     5.03067      5.45209 
